Time (sec),Stage,Stage Time (sec),Mach Number,Angle of Attack (deg),CD,CL,Thrust (lb),Weight (lb),Drag (lb),Lift (lb),CG (in),CP (in),Stability Margin (cal),Accel (ft/sec^2),Accel-V (ft/sec^2),Accel-H (ft/sec^2),Velocity (ft/sec),Vel-V (ft/sec),Vel-H (ft/sec),Pitch Attitude (deg),Flight Path Angle (deg),Altitude (ft),Distance (ft)
31.03052,S,26.85052,0.6280865,0.008128615,0.4687034,0.001702478,0,25.89914,5.615525,0.02037188,52.60624,67.61561,3.733675,-39.1088382912769,-39.09997,-0.8328136,621.483819773581,615.4429,71.77174,82.01298,83.34833,33808.79,2273.205
31.04052,S,26.86052,0.6277114,0.008157116,0.4687314,0.00170895,0,25.89914,5.607496,0.02041886,52.60624,67.61559,3.733671,-39.0988559765198,-39.09,-0.832129,621.095464335268,615.0519,71.76342,82.00875,83.3449,33814.94,2273.923
31.05052,S,26.87052,0.6273361,0.008181759,0.4687594,0.00171494,0,25.89914,5.599473,0.02045988,52.60624,67.61557,3.733665,-39.0888935374459,-39.08005,-0.8314385,620.7073103809,614.6611,71.7551,82.00452,83.34147,33821.09,2274.641
31.06052,S,26.88052,0.6269611,0.008211559,0.4687873,0.001720118,0,25.89914,5.591463,0.02049107,52.60624,67.61555,3.733662,-39.078940857507,-39.07011,-0.8307365,620.319261011527,614.2704,71.74679,82.00028,83.33804,33827.23,2275.358
31.07052,S,26.89052,0.6265861,0.008238992,0.4688154,0.001726381,0,25.89914,5.583463,0.02053501,52.60624,67.61553,3.733656,-39.0689985213974,-39.06018,-0.8300505,619.931315170448,613.8798,71.73849,81.99604,83.33459,33833.38,2276.076
31.08052,S,26.90052,0.6262113,0.008264153,0.4688435,0.001732146,0,25.89914,5.575473,0.02057286,52.60624,67.61552,3.733652,-39.0590760676428,-39.05027,-0.8293589,619.54347179872,613.4893,71.73019,81.99179,83.33116,33839.51,2276.793
31.09052,S,26.91052,0.6258364,0.008295278,0.4688714,0.001737434,0,25.89914,5.56749,0.02060488,52.60624,67.6155,3.733648,-39.0491634456699,-39.04037,-0.8286592,619.155733028782,613.0989,71.7219,81.98754,83.32772,33845.64,2277.51
31.10052,S,26.92052,0.6254617,0.00832327,0.4688995,0.001743975,0,25.89914,5.559519,0.0206516,52.60624,67.61548,3.733643,-39.0392612390302,-39.03048,-0.8279789,618.768097802275,612.7086,71.71362,81.98328,83.32427,33851.77,2278.228
31.11052,S,26.93052,0.625087,0.008349711,0.4689276,0.001749858,0,25.89914,5.551559,0.02069034,52.60624,67.61546,3.733639,-39.0293688556394,-39.0206,-0.8272901,618.380566124262,612.3184,71.70535,81.97903,83.32082,33857.9,2278.945
31.12052,S,26.94052,0.6247125,0.00838144,0.4689557,0.001755414,0,25.89914,5.543605,0.02072506,52.60624,67.61545,3.733635,-39.0194863784411,-39.01073,-0.8265967,617.993137999817,611.9283,71.69709,81.97476,83.31736,33864.02,2279.662
31.13052,S,26.95052,0.624338,0.008409351,0.4689837,0.001762082,0,25.89914,5.535664,0.02077272,52.60624,67.61543,3.733629,-39.009614256464,-39.00087,-0.8259199,617.605812367219,611.5383,71.68883,81.9705,83.3139,33870.14,2280.379
31.14052,S,26.96052,0.6239635,0.008436525,0.4690119,0.001767948,0,25.89914,5.527728,0.02081074,52.60624,67.61541,3.733625,-38.9997518797071,-38.99102,-0.8252309,617.21859029723,611.1484,71.68057,81.96622,83.31044,33876.25,2281.095
31.15052,S,26.97052,0.6235891,0.008462882,0.46904,0.001773658,0,25.89914,5.519804,0.02084676,52.60624,67.61539,3.73362,-38.9899094790185,-38.98119,-0.8245407,616.831373847422,610.7585,71.67233,81.96194,83.30697,33882.36,2281.812
31.16052,S,26.98052,0.6232147,0.008492268,0.4690681,0.001779197,0,25.89914,5.511889,0.02088063,52.60624,67.61537,3.733616,-38.9800770482426,-38.97137,-0.8238489,616.444358919588,610.3688,71.66409,81.95765,83.3035,33888.46,2282.529
31.17052,S,26.99052,0.6228405,0.008519353,0.4690962,0.001785372,0,25.89914,5.503983,0.02092178,52.60624,67.61536,3.733612,-38.9702648281326,-38.96157,-0.823167,616.057447569697,609.9792,71.65586,81.95336,83.30003,33894.57,2283.246
31.18052,S,27.00052,0.6224664,0.008544145,0.4691244,0.001791065,0,25.89914,5.496086,0.0209571,52.60624,67.61533,3.733607,-38.9604524428096,-38.95177,-0.822477,615.67063980288,609.5897,71.64764,81.94907,83.29654,33900.66,2283.962
31.19052,S,27.01052,0.6220923,0.008574273,0.4691525,0.001796274,0,25.89914,5.488202,0.02098664,52.60624,67.61532,3.733603,-38.9506499620866,-38.94198,-0.8217823,615.283935624274,609.2003,71.63942,81.94477,83.29306,33906.76,2284.679
31.20052,S,27.02052,0.6217183,0.00860292,0.4691807,0.001802605,0,25.89914,5.480324,0.0210291,52.60624,67.6153,3.733599,-38.9408678140764,-38.93221,-0.8211033,614.897335039028,608.811,71.63121,81.94047,83.28957,33912.85,2285.395
31.21052,S,27.03052,0.6213443,0.008628494,0.4692089,0.001808625,0,25.89914,5.472458,0.02106778,52.60624,67.61528,3.733593,-38.9310955979363,-38.92245,-0.8204209,614.510838052302,608.4218,71.62301,81.93616,83.28608,33918.93,2286.111
31.22052,S,27.04052,0.6209705,0.008651895,0.4692371,0.001813999,0,25.89914,5.464602,0.02109875,52.60624,67.61526,3.733589,-38.9213331895419,-38.9127,-0.8197292,614.124443597329,608.0327,71.61481,81.93184,83.28259,33925.02,2286.828
31.23052,S,27.05052,0.6205968,0.008673834,0.4692653,0.001818915,0,25.89914,5.456754,0.02112428,52.60624,67.61525,3.733586,-38.9115906438693,-38.90297,-0.8190309,613.738152750074,607.6437,71.60661,81.92752,83.27908,33931.09,2287.544
31.24052,S,27.06052,0.620223,0.008699546,0.4692935,0.001823526,0,25.89914,5.448915,0.02114611,52.60624,67.61523,3.733582,-38.9018480434478,-38.89324,-0.8183297,613.351965515724,607.2548,71.59843,81.92319,83.27558,33937.17,2288.26
31.25052,S,27.07052,0.6198494,0.008723811,0.4693218,0.001828928,0,25.89914,5.441085,0.021177,52.60624,67.61522,3.733578,-38.8921256846032,-38.88353,-0.8176399,612.965881899474,606.866,71.59025,81.91886,83.27207,33943.24,2288.976
31.26052,S,27.08052,0.6194758,0.008746638,0.4693501,0.001834026,0,25.89914,5.433268,0.02120424,52.60624,67.6152,3.733574,-38.8824132455691,-38.87383,-0.8169461,612.57990190653,606.4773,71.58208,81.91453,83.26856,33949.3,2289.692
31.27052,S,27.09052,0.6191024,0.008768035,0.4693784,0.001838822,0,25.89914,5.425456,0.02122782,52.60624,67.61519,3.73357,-38.8727107286089,-38.86414,-0.8162484,612.193926539391,606.0886,71.57391,81.91019,83.26505,33955.37,2290.407
31.28053,S,27.10052,0.6187289,0.008794036,0.4694066,0.001843318,0,25.89914,5.417652,0.02124784,52.60624,67.61517,3.733567,-38.8630181359824,-38.85446,-0.8155469,611.808153809785,605.7001,71.56576,81.90584,83.26153,33961.43,2291.123
31.29053,S,27.11053,0.6183556,0.008818623,0.4694349,0.001848782,0,25.89914,5.409861,0.02127886,52.60624,67.61516,3.733563,-38.8533358453533,-38.84479,-0.8148596,611.422385718598,605.3116,71.55761,81.90149,83.258,33967.48,2291.839
31.30053,S,27.12053,0.6179821,0.008840997,0.4694632,0.001853948,0,25.89914,5.402077,0.02130633,52.60624,67.61514,3.733559,-38.8436634852043,-38.83513,-0.8141688,611.036721273794,604.9232,71.54947,81.89713,83.25447,33973.53,2292.554
31.31053,S,27.13053,0.617609,0.008861873,0.4694915,0.001858648,0,25.89914,5.394304,0.02132832,52.60624,67.61513,3.733555,-38.8340110053066,-38.82549,-0.8134722,610.651260556147,604.535,71.54134,81.89277,83.25095,33979.58,2293.27
31.32053,S,27.14053,0.6172358,0.008887481,0.4695199,0.001863035,0,25.89914,5.386541,0.02134659,52.60624,67.61511,3.733552,-38.8243684415891,-38.81586,-0.8127714,610.265803419393,604.1468,71.53322,81.8884,83.24741,33985.62,2293.985
31.33053,S,27.15053,0.6168627,0.008910896,0.4695482,0.001868415,0,25.89914,5.378784,0.02137611,52.60624,67.6151,3.733548,-38.8147361833727,-38.80624,-0.812085,609.880449944828,603.7587,71.5251,81.88403,83.24387,33991.66,2294.7
31.34053,S,27.16053,0.6164896,0.008931415,0.4695765,0.001873335,0,25.89914,5.371037,0.02140023,52.60624,67.61508,3.733544,-38.8051037953043,-38.79662,-0.8113921,609.495298054044,603.3708,71.51698,81.87965,83.24032,33997.7,2295.416
31.35053,S,27.17053,0.6161168,0.008950565,0.4696049,0.001877645,0,25.89914,5.363303,0.02141728,52.60624,67.61507,3.73354,-38.7955012585468,-38.78703,-0.8106921,609.110150838639,602.9829,71.50887,81.87527,83.23678,34003.73,2296.131
31.36053,S,27.18053,0.6157439,0.008973558,0.4696333,0.001881668,0,25.89914,5.355574,0.02143093,52.60624,67.61506,3.733538,-38.785898630066,-38.77744,-0.8099874,608.725206293133,602.5952,71.50077,81.87088,83.23322,34009.75,2296.846
31.37053,S,27.19053,0.6153711,0.008996724,0.4696617,0.001886498,0,25.89914,5.347859,0.02145368,52.60624,67.61504,3.733534,-38.7763162709304,-38.76787,-0.8092955,608.340267516396,602.2075,71.49268,81.86649,83.22967,34015.78,2297.561
31.38053,S,27.20053,0.6149983,0.009017834,0.4696901,0.001891366,0,25.89914,5.340149,0.02147672,52.60624,67.61503,3.733531,-38.7667439304628,-38.75831,-0.8086043,607.955431347214,601.8199,71.4846,81.86209,83.2261,34021.8,2298.276
31.39053,S,27.21053,0.6146256,0.009036793,0.4697185,0.001895801,0,25.89914,5.332448,0.02149472,52.60624,67.61501,3.733527,-38.757181473154,-38.74876,-0.8079073,607.570698870938,601.4324,71.47652,81.85769,83.22254,34027.81,2298.991
31.40053,S,27.22053,0.614253,0.009052896,0.4697469,0.001899783,0,25.89914,5.324762,0.02150752,52.60624,67.615,3.733523,-38.7476289159059,-38.73922,-0.8072053,607.186069010571,601.045,71.46844,81.85327,83.21897,34033.82,2299.706
31.41053,S,27.23053,0.6138805,0.009074401,0.4697753,0.001903165,0,25.89914,5.317079,0.02151339,52.60624,67.61499,3.733521,-38.7380861902227,-38.72969,-0.806495,606.801543935576,600.6577,71.46037,81.84886,83.2154,34039.83,2300.42
31.42053,S,27.24053,0.613508,0.009094594,0.4698038,0.001907683,0,25.89914,5.309408,0.02153205,52.60624,67.61497,3.733517,-38.7285638061109,-38.72018,-0.805801,606.417122569559,600.2705,71.45232,81.84444,83.21182,34045.84,2301.135
31.43053,S,27.25053,0.6131357,0.009112664,0.4698323,0.001911925,0,25.89914,5.301742,0.02154745,52.60624,67.61496,3.733514,-38.7190413514148,-38.71067,-0.8051033,606.0328049179,599.8834,71.44427,81.84002,83.20824,34051.84,2301.849
31.44053,S,27.26053,0.6127633,0.009130149,0.4698608,0.00191572,0,25.89914,5.294088,0.02155775,52.60624,67.61495,3.733512,-38.709538782481,-38.70118,-0.8044,605.648592070672,599.4964,71.43623,81.83559,83.20465,34057.83,2302.564
31.45053,S,27.27053,0.6123911,0.009151643,0.4698892,0.001919393,0,25.89914,5.286448,0.02156658,52.60624,67.61494,3.733508,-38.7000462096964,-38.6917,-0.8036963,605.26448186449,599.1095,71.4282,81.83115,83.20107,34063.82,2303.278
31.46053,S,27.28053,0.6120189,0.009171032,0.4699177,0.001923908,0,25.89914,5.278811,0.02158477,52.60624,67.61493,3.733506,-38.6905538863715,-38.68222,-0.8030043,604.880475388862,598.7227,71.42017,81.82671,83.19747,34069.81,2303.992
31.47053,S,27.29053,0.6116469,0.009188432,0.4699462,0.001927981,0,25.89914,5.271188,0.0215979,52.60624,67.61491,3.733502,-38.6810914529974,-38.67277,-0.802307,604.496571562759,598.336,71.41215,81.82227,83.19387,34075.8,2304.707
31.48053,S,27.30053,0.6112749,0.009205393,0.4699748,0.001931635,0,25.89914,5.263568,0.02160623,52.60624,67.6149,3.733498,-38.6716289017447,-38.66332,-0.8016037,604.112672497116,597.9493,71.40413,81.81781,83.19027,34081.78,2305.421
31.49053,S,27.31053,0.6109028,0.009227103,0.4700033,0.001935197,0,25.89914,5.25596,0.02161346,52.60624,67.61489,3.733496,-38.6621763384277,-38.65388,-0.8008996,603.728877179362,597.5627,71.39612,81.81335,83.18666,34087.75,2306.135
31.50053,S,27.32053,0.6105309,0.009246022,0.4700319,0.001939758,0,25.89914,5.248361,0.02163175,52.60624,67.61488,3.733493,-38.6527340860479,-38.64445,-0.8002103,603.345184526732,597.1762,71.38811,81.8089,83.18305,34093.73,2306.849
31.51053,S,27.33053,0.610159,0.009262765,0.4700605,0.001943732,0,25.89914,5.24077,0.02164339,52.60624,67.61487,3.733491,-38.6433116763882,-38.63504,-0.7995133,602.961695696955,596.7899,71.38011,81.80443,83.17944,34099.7,2307.562
31.52053,S,27.34053,0.6097872,0.009285103,0.4700891,0.001947248,0,25.89914,5.233191,0.02164987,52.60624,67.61485,3.733487,-38.6338991553278,-38.62564,-0.7988107,602.578310629222,596.4037,71.37212,81.79996,83.17582,34105.66,2308.276
31.53053,S,27.35053,0.6094157,0.009306216,0.4701176,0.001951941,0,25.89914,5.225619,0.02166931,52.60624,67.61484,3.733483,-38.6244969797618,-38.61625,-0.7981246,602.194930354831,596.0175,71.36414,81.79549,83.1722,34111.62,2308.99
31.54053,S,27.36053,0.609044,0.009325283,0.4701463,0.001956376,0,25.89914,5.218058,0.0216858,52.60624,67.61482,3.733479,-38.6151047422454,-38.60687,-0.7974353,601.811752828755,595.6315,71.35617,81.79101,83.16857,34117.58,2309.704
31.55053,S,27.37053,0.6086725,0.009343861,0.4701749,0.001960381,0,25.89914,5.210506,0.02169741,52.60624,67.61481,3.733477,-38.6057224057662,-38.5975,-0.796741,601.42858120044,595.2455,71.34821,81.78652,83.16494,34123.53,2310.417
31.56053,S,27.38053,0.608301,0.009367239,0.4702035,0.001964283,0,25.89914,5.20296,0.02170778,52.60624,67.6148,3.733474,-38.5963500509683,-38.58814,-0.7960456,601.04551335959,594.8596,71.34026,81.78204,83.16129,34129.48,2311.131
31.57053,S,27.39053,0.6079296,0.009388705,0.4702322,0.001969195,0,25.89914,5.195425,0.02172921,52.60624,67.61478,3.73347,-38.5869980035144,-38.5788,-0.795365,600.662548219366,594.4738,71.33231,81.77754,83.15765,34135.43,2311.844
31.58053,S,27.40053,0.6075582,0.009408269,0.4702609,0.001973704,0,25.89914,5.187898,0.02174607,52.60624,67.61477,3.733466,-38.5776458448132,-38.56946,-0.7946787,600.27968578352,594.0881,71.32436,81.77304,83.15401,34141.37,2312.557
31.59053,S,27.41053,0.6071869,0.009431819,0.4702895,0.001977814,0,25.89914,5.18038,0.02175844,52.60624,67.61476,3.733464,-38.5683035812034,-38.56013,-0.7939871,599.896927149371,593.7025,71.31642,81.76854,83.15037,34147.3,2313.271
31.60053,S,27.42053,0.6068156,0.009454199,0.4703182,0.001982761,0,25.89914,5.172873,0.02177992,52.60624,67.61475,3.73346,-38.5589815769979,-38.55082,-0.793308,599.514272322477,593.317,71.30849,81.76403,83.14671,34153.24,2313.984
31.61053,S,27.43053,0.6064446,0.009475421,0.4703469,0.001987463,0,25.89914,5.165375,0.02179858,52.60624,67.61473,3.733457,-38.5496695233805,-38.54152,-0.7926263,599.131721308405,592.9316,71.30056,81.75951,83.14305,34159.17,2314.697
31.62053,S,27.44053,0.6060735,0.009500647,0.4703756,0.001991921,0,25.89914,5.157884,0.02181445,52.60624,67.61472,3.733453,-38.5403674122434,-38.53223,-0.7919416,598.749274112732,592.5463,71.29264,81.755,83.13939,34165.09,2315.41
31.63053,S,27.45053,0.6057025,0.009525568,0.4704043,0.001997221,0,25.89914,5.150404,0.02183943,52.60624,67.6147,3.733449,-38.5310755496956,-38.52295,-0.7912688,598.366930741047,592.1611,71.28473,81.75048,83.13573,34171.02,2316.123
31.64053,S,27.46053,0.6053316,0.009548633,0.4704331,0.002002456,0,25.89914,5.142932,0.02186356,52.60624,67.61469,3.733445,-38.52179367055,-38.51368,-0.790595,597.984591140664,591.7759,71.27682,81.74595,83.13206,34176.93,2316.835
31.65053,S,27.47053,0.6049607,0.009570457,0.4704618,0.002007302,0,25.89914,5.135467,0.02188331,52.60624,67.61467,3.733441,-38.512521711273,-38.50442,-0.7899171,597.602356473718,591.3908,71.26892,81.74142,83.12838,34182.85,2317.548
31.66053,S,27.48053,0.6045898,0.009596311,0.4704906,0.002011887,0,25.89914,5.128011,0.0219001,52.60624,67.61465,3.733438,-38.5032596822815,-38.49517,-0.7892356,597.220324609323,591.0059,71.26103,81.73688,83.12471,34188.76,2318.261
31.67053,S,27.49053,0.6042191,0.009622016,0.4705194,0.002017318,0,25.89914,5.120566,0.02192599,52.60624,67.61464,3.733434,-38.4940078991983,-38.48593,-0.7885659,596.838296534728,590.621,71.25314,81.73234,83.12102,34194.66,2318.973
31.68053,S,27.50053,0.6038485,0.009644935,0.4705482,0.002022719,0,25.89914,5.11313,0.02195141,52.60624,67.61462,3.73343,-38.4847661404843,-38.4767,-0.7878972,596.456372313319,590.2362,71.24526,81.72779,83.11733,34200.57,2319.686
31.69053,S,27.51053,0.6034778,0.009673593,0.470577,0.002027534,0,25.89914,5.1057,0.02197033,52.60624,67.61461,3.733426,-38.475544213739,-38.46749,-0.7872202,596.074551950754,589.8515,71.23739,81.72324,83.11364,34206.46,2320.398
31.70053,S,27.52053,0.6031072,0.009700321,0.4706058,0.002033555,0,25.89914,5.098282,0.0220022,52.60624,67.61459,3.733421,-38.4663226285377,-38.45828,-0.7865596,595.6928354527,589.4669,71.22952,81.71868,83.10995,34212.36,2321.111
31.71054,S,27.53053,0.6027368,0.009723552,0.4706346,0.002039171,0,25.89914,5.090874,0.02202955,52.60624,67.61457,3.733417,-38.4571209591249,-38.44909,-0.7858948,595.311320677751,589.0825,71.22166,81.71412,83.10625,34218.25,2321.823
31.72054,S,27.54053,0.6023664,0.009748016,0.4706635,0.002044051,0,25.89914,5.083472,0.0220488,52.60624,67.61456,3.733413,-38.4479290974778,-38.43991,-0.7852204,594.929813025378,588.6981,71.21381,81.70956,83.10254,34224.14,2322.535
31.73054,S,27.55054,0.6019961,0.009777525,0.4706924,0.002049191,0,25.89914,5.076079,0.02207073,52.60624,67.61454,3.733409,-38.4387473113465,-38.43074,-0.7845495,594.548408153811,588.3138,71.20597,81.70499,83.09883,34230.02,2323.247
31.74054,S,27.56054,0.6016259,0.009805015,0.4707212,0.002055391,0,25.89914,5.068699,0.02210395,52.60624,67.61452,3.733403,-38.4295758392684,-38.42158,-0.7838938,594.16710827212,587.9296,71.19814,81.70041,83.09512,34235.9,2323.959
31.75054,S,27.57054,0.6012557,0.009830857,0.4707501,0.002061167,0,25.89914,5.061325,0.02213245,52.60624,67.6145,3.7334,-38.4204142627835,-38.41243,-0.7832328,593.785910078262,587.5455,71.19031,81.69582,83.09139,34241.77,2324.671
31.76054,S,27.58054,0.6008856,0.009862497,0.470779,0.002066596,0,25.89914,5.05396,0.02215708,52.60624,67.61449,3.733396,-38.4112626146972,-38.40329,-0.7825681,593.404716834048,587.1614,71.18248,81.69124,83.08768,34247.64,2325.383
31.77054,S,27.59054,0.6005155,0.009890555,0.4708079,0.002073244,0,25.89914,5.0466,0.02219462,52.60624,67.61446,3.73339,-38.4021212840566,-38.39416,-0.7819188,593.023726442153,586.7775,71.17466,81.68665,83.08395,34253.51,2326.094
31.78054,S,27.60054,0.6001455,0.009918449,0.4708368,0.002079139,0,25.89914,5.039252,0.02222394,52.60624,67.61445,3.733386,-38.392989763617,-38.38504,-0.78126,592.642839959282,586.3937,71.16685,81.68205,83.08022,34259.38,2326.806
31.79054,S,27.61054,0.5997757,0.009945337,0.4708578,0.002085002,0,25.89914,5.031828,0.02225278,52.60624,67.61443,3.733381,-38.3837680134125,-38.37583,-0.7805887,592.261958446823,586.0099,71.15904,81.67745,83.07648,34265.23,2327.518
31.80054,S,27.62054,0.5994057,0.009977932,0.4709069,0.002090648,0,25.89914,5.024712,0.02227914,52.60624,67.61441,3.733377,-38.3749270586615,-38.367,-0.7799601,591.881181963516,585.6262,71.15125,81.67284,83.07275,34271.09,2328.229
31.81054,S,27.63054,0.5990359,0.01000881,0.470956,0.002097494,0,25.89914,5.017603,0.02231813,52.60624,67.61439,3.733371,-38.3660964361752,-38.35818,-0.7793477,591.500508303278,585.2426,71.14346,81.66824,83.069,34276.94,2328.941
31.82054,S,27.64054,0.5986662,0.01003797,0.4710051,0.002103977,0,25.89914,5.010505,0.0223531,52.60624,67.61437,3.733367,-38.3572757251577,-38.34937,-0.7787308,591.119937470079,584.8591,71.13567,81.66362,83.06525,34282.79,2329.652
31.83054,S,27.65054,0.5982965,0.01007299,0.4710543,0.002110101,0,25.89914,5.003415,0.02238409,52.60624,67.61435,3.733362,-38.3484649338895,-38.34057,-0.7781098,590.739371636301,584.4756,71.12789,81.659,83.06149,34288.63,2330.364
31.84054,S,27.66054,0.5979269,0.01010534,0.4711035,0.002117458,0,25.89914,4.996332,0.02242798,52.60624,67.61433,3.733356,-38.3396644802733,-38.33178,-0.7775053,590.359008688294,584.0923,71.12012,81.65438,83.05774,34294.47,2331.075
31.85054,S,27.67054,0.5975573,0.01013758,0.4711527,0.00212425,0,25.89914,4.989257,0.02246571,52.60624,67.6143,3.73335,-38.3308638814085,-38.32299,-0.7768934,589.978650753733,583.709,71.11235,81.64975,83.05397,34300.31,2331.786
31.86054,S,27.68054,0.5971878,0.0101663,0.4712019,0.002131022,0,25.89914,4.982188,0.02250304,52.60624,67.61429,3.733346,-38.3220832813195,-38.31422,-0.7762814,589.598495714266,583.3259,71.10459,81.64511,83.05021,34306.14,2332.497
31.87054,S,27.69054,0.5968184,0.01020104,0.4712511,0.002137052,0,25.89914,4.975129,0.02253238,52.60624,67.61427,3.733341,-38.3133124917706,-38.30546,-0.7756599,589.218443526721,582.9429,71.09683,81.64047,83.04644,34311.97,2333.208
31.88054,S,27.70054,0.5964491,0.01023485,0.4713004,0.002144348,0,25.89914,4.96808,0.02257489,52.60624,67.61424,3.733335,-38.3045520573889,-38.29671,-0.7750558,588.838396372524,582.5599,71.08908,81.63583,83.04266,34317.79,2333.919
31.89054,S,27.71054,0.5960798,0.01026687,0.4713497,0.002151449,0,25.89914,4.961038,0.02261517,52.60624,67.61422,3.733329,-38.2958015812302,-38.28797,-0.7744495,588.458453193682,582.177,71.08134,81.63118,83.03889,34323.61,2334.63
31.90054,S,27.72054,0.5957105,0.01029799,0.4713989,0.002158174,0,25.89914,4.954003,0.02265131,52.60624,67.6142,3.733326,-38.2870610007229,-38.27924,-0.7738379,588.078613996092,581.7942,71.0736,81.62652,83.0351,34329.43,2335.341
31.91054,S,27.73054,0.5953414,0.01032733,0.4714482,0.002164709,0,25.89914,4.946974,0.02268527,52.60624,67.61418,3.73332,-38.278330382718,-38.27052,-0.7732243,587.698878785659,581.4115,71.06587,81.62186,83.03131,34335.24,2336.052
31.92054,S,27.74054,0.5949723,0.01036188,0.4714976,0.00217087,0,25.89914,4.939958,0.02271519,52.60624,67.61417,3.733316,-38.2696096949926,-38.26181,-0.7726071,587.319246454676,581.0289,71.05814,81.61719,83.02752,34341.05,2336.762
31.93054,S,27.75054,0.5946033,0.0103938,0.4715469,0.002178126,0,25.89914,4.932946,0.02275636,52.60624,67.61414,3.73331,-38.2608992806927,-38.25311,-0.7720033,586.93971812146,580.6464,71.05042,81.61252,83.02372,34346.86,2337.473
31.94054,S,27.76054,0.5942343,0.01042571,0.4715963,0.002184829,0,25.89914,4.925944,0.0227916,52.60624,67.61412,3.733305,-38.2521987441204,-38.24442,-0.7713933,586.560293791948,580.264,71.04271,81.60784,83.01992,34352.66,2338.183
31.95054,S,27.77054,0.5938655,0.01045676,0.4716456,0.002191531,0,25.89914,4.918949,0.02282663,52.60624,67.6141,3.733299,-38.2434982185329,-38.23573,-0.7707836,586.180874546722,579.8816,71.035,81.60315,83.01611,34358.45,2338.894
31.96054,S,27.78054,0.5934966,0.01048682,0.471695,0.002198052,0,25.89914,4.911964,0.02285965,52.60624,67.61408,3.733295,-38.234817653536,-38.22706,-0.7701719,585.801560435633,579.4993,71.02731,81.59846,83.0123,34364.25,2339.604
31.97054,S,27.79054,0.5931278,0.01052213,0.4717444,0.002204363,0,25.89914,4.904983,0.02289029,52.60624,67.61406,3.733289,-38.2261470472158,-38.2184,-0.769558,585.422349233064,579.1171,71.01962,81.59377,83.00848,34370.04,2340.314
31.98054,S,27.80054,0.5927591,0.01055585,0.4717939,0.002211777,0,25.89914,4.898014,0.02293223,52.60624,67.61404,3.733284,-38.2174867256084,-38.20975,-0.7689581,585.04324094314,578.735,71.01193,81.58907,83.00466,34375.83,2341.024
31.99054,S,27.81054,0.5923904,0.010587,0.4718433,0.00221886,0,25.89914,4.891048,0.02297055,52.60624,67.61401,3.733278,-38.2088263343389,-38.2011,-0.7683545,584.664236687971,578.353,71.00425,81.58437,83.00083,34381.62,2341.734
32.00054,S,27.82054,0.5920219,0.01061658,0.4718928,0.002225399,0,25.89914,4.884092,0.02300305,52.60624,67.61399,3.733273,-38.2001858071919,-38.19247,-0.7677441,584.285335354964,577.9711,70.99657,81.57965,82.99701,34387.4,2342.444
32.01054,S,27.83054,0.5916534,0.01064609,0.4719423,0.00223161,0,25.89914,4.877147,0.02303202,52.60624,67.61398,3.733269,-38.1915552006683,-38.18385,-0.7671296,583.906539186726,577.5893,70.9889,81.57493,82.99317,34393.18,2343.154
32.02054,S,27.84054,0.591285,0.01068088,0.4719918,0.002237807,0,25.89914,4.870207,0.02306067,52.60624,67.61395,3.733263,-38.182934617302,-38.17524,-0.7665161,583.527747034569,577.2075,70.98123,81.57021,82.98933,34398.95,2343.864
32.03054,S,27.85054,0.5909166,0.01071312,0.4720413,0.002245115,0,25.89914,4.863276,0.02310063,52.60624,67.61394,3.733259,-38.1743143179006,-38.16663,-0.7659165,583.149157858141,576.8259,70.97357,81.56548,82.9855,34404.72,2344.574
32.04054,S,27.86054,0.5905483,0.01074634,0.4720909,0.002251885,0,25.89914,4.856353,0.02313485,52.60624,67.61391,3.733253,-38.1657138808866,-38.15804,-0.76531,582.770573830944,576.4443,70.96592,81.56075,82.98164,34410.48,2345.283
32.05054,S,27.87054,0.59018,0.01077628,0.4721404,0.00225886,0,25.89914,4.849435,0.02317101,52.60624,67.61389,3.733248,-38.1571235169457,-38.14946,-0.764707,582.392092754204,576.0628,70.95827,81.55601,82.9778,34416.25,2345.993
32.06054,S,27.88054,0.5898118,0.01080544,0.47219,0.002265146,0,25.89914,4.842526,0.02319993,52.60624,67.61387,3.733242,-38.1485329655874,-38.14088,-0.7640944,582.013715754488,575.6814,70.95062,81.55126,82.97394,34422,2346.703
32.07055,S,27.89054,0.5894437,0.01083548,0.4722396,0.00227127,0,25.89914,4.835628,0.02322706,52.60624,67.61385,3.733238,-38.1399624113074,-38.13232,-0.7634816,581.635345050121,575.3,70.94299,81.54651,82.97007,34427.76,2347.412
32.08054,S,27.90054,0.5890754,0.01086821,0.4722893,0.002277577,0,25.89914,4.828733,0.02325591,52.60624,67.61383,3.733233,-38.1313919041472,-38.12376,-0.7628709,581.257176224618,574.9188,70.93536,81.54176,82.9662,34433.51,2348.122
32.09055,S,27.91054,0.5887076,0.01090019,0.4723389,0.002284448,0,25.89914,4.821849,0.02329035,52.60624,67.61382,3.733229,-38.1228415500119,-38.11522,-0.7622678,580.879111494468,574.5377,70.92774,81.53699,82.96234,34439.25,2348.831
32.10054,S,27.92054,0.5883396,0.01093144,0.4723885,0.002291164,0,25.89914,4.814974,0.02332306,52.60624,67.61379,3.733223,-38.1143011568143,-38.10669,-0.7616626,580.501150865804,574.1567,70.92013,81.53223,82.95846,34445,2349.54
